Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
7/24/86,-147.8119965,68.22200012,1263,11.503,5.45,1.565551634,4.442836608,0.688175966,22.0581018
7/25/86,-147.8119965,68.22200012,1263,7.096,4.566,3.022957087,2.346623245,0.816942224,5.91210468
7/26/86,-147.8119965,68.22200012,1263,11.198,4.3,3.410909568,3.836935609,0.65944586,21.60534571
7/27/86,-147.8119965,68.22200012,1263,9.678,3.43,3.53622564,2.185273793,0.692091652,14.53922388
7/28/86,-147.8119965,68.22200012,1263,7.321,2.665,3.381727478,3.077271405,0.794018359,11.58423966
7/29/86,-147.8119965,68.22200012,1263,14.704,0.026,0.226593086,3.730528089,0.635251741,21.3199938
7/30/86,-147.8119965,68.22200012,1263,8.551,3.087,1.369857924,5.113259001,0.761880349,9.332715636
7/31/86,-147.8119965,68.22200012,1263,6.411,1.639,2.313994644,3.912685616,0.739453434,9.64940238
8/1/86,-147.8119965,68.22200012,1263,5.409,2.485,7.71961536,4.693138306,0.913370801,4.074861492
8/2/86,-147.8119965,68.22200012,1263,8.515,2.607,1.836777146,4.339632659,0.871155441,10.68114744
8/3/86,-147.8119965,68.22200012,1263,14.638,1.706,0,1.49880572,0.644620786,18.01164017
8/4/86,-147.8119965,68.22200012,1263,15.087,6.028,8.63971956,2.648640034,0.698011552,16.11984708
8/5/86,-147.8119965,68.22200012,1263,11.274,4.432,5.345538365,3.035300789,0.792589305,16.99458622
8/6/86,-147.8119965,68.22200012,1263,10.26,1.603,0.041198746,2.340694477,0.689573022,19.15497965
8/7/86,-147.8119965,68.22200012,1263,10.873,1.207,4.051210104,1.665382848,0.703486268,17.18268419
8/8/86,-147.8119965,68.22200012,1263,10.715,1.61,2.647022141,3.128518152,0.712965129,15.66005346
8/9/86,-147.8119965,68.22200012,1263,9.942,3.836,7.67326968,2.972999775,0.855971869,8.250299028
8/10/86,-147.8119965,68.22200012,1263,11.569,1.872,1.507186886,2.851127726,0.722914998,14.71792284
8/11/86,-147.8119965,68.22200012,1263,9.597,1.927,0,3.238213111,0.65278064,22.17246084
8/12/86,-147.8119965,68.22200012,1263,7.061,-0.398,4.140470786,2.168347007,0.796937517,5.080949388
8/13/86,-147.8119965,68.22200012,1263,6.417,1.166,0.45318636,3.250157611,0.824736874,11.31738831
8/14/86,-147.8119965,68.22200012,1263,10.051,-1.242,0.101280226,1.942722986,0.663085578,17.84683321
8/15/86,-147.8119965,68.22200012,1263,8.434,1.383,1.38702389,2.992475492,0.754944496,8.995158018
8/16/86,-147.8119965,68.22200012,1263,10.289,-0.44,0.707244919,1.062386305,0.726713596,14.16301884
8/17/86,-147.8119965,68.22200012,1263,5.498,-0.456,1.455688332,2.696646938,0.775140656,9.399712608
8/18/86,-147.8119965,68.22200012,1263,6.302,-2.981,0.044631936,3.345713976,0.727615168,20.0325321
8/19/86,-147.8119965,68.22200012,1263,2.628,-3.535,1.510620048,2.330912906,0.783351635,8.99988363
8/20/86,-147.8119965,68.22200012,1263,3.678,-2.912,1.62048276,2.662234989,0.774700425,9.61374267
8/21/86,-147.8119965,68.22200012,1263,1.118,-7.925,13.7672406,4.831786677,0.93473361,5.19975144
8/22/86,-147.8119965,68.22200012,1263,-4.776,-9.379,3.529358388,7.544666467,0.845694505,10.42526554
8/23/86,-147.8119965,68.22200012,1263,1.681,-7.039,0.08583071,1.986737566,0.615035858,19.08680328
8/24/86,-147.8119965,68.22200012,1263,3.417,-5.637,0,1.885438353,0.510007476,19.1184228
8/25/86,-147.8119965,68.22200012,1263,5.18,-4.734,0,1.786918972,0.508304932,19.11887345
8/26/86,-147.8119965,68.22200012,1263,7.198,-3.382,0.09269725,1.616966386,0.582730046,13.53442831
8/27/86,-147.8119965,68.22200012,1263,6.46,-1.666,2.384376264,1.810148757,0.750458387,10.36186675
8/28/86,-147.8119965,68.22200012,1263,3.488,0.993,6.33087144,1.387547766,0.956829475,3.335906016
8/29/86,-147.8119965,68.22200012,1263,5.272,2.5,2.636718588,3.686340546,0.914459249,6.883819146
8/30/86,-147.8119965,68.22200012,1263,5.106,1.982,2.307128652,4.268657561,0.912889205,4.620035628
8/31/86,-147.8119965,68.22200012,1263,8.346,1.647,3.038404284,1.34102119,0.824945853,12.84749935
9/1/86,-147.8119965,68.22200012,1263,8.246,0.607,0.55789933,3.341310961,0.749476521,13.3025031
9/2/86,-147.8119965,68.22200012,1263,6.189,0.223,1.081466928,4.452269849,0.849407629,9.28957356
9/3/86,-147.8119965,68.22200012,1263,1.545,-1.09,3.12766992,6.116098577,0.848322298,13.41657981
9/4/86,-147.8119965,68.22200012,1263,3.138,0.443,5.11551036,6.619241037,0.981641042,2.812046958
9/5/86,-147.8119965,68.22200012,1263,9.617,2.814,0.944137584,4.711088771,0.865567945,12.64724647
9/6/86,-147.8119965,68.22200012,1263,11.666,0.265,0,2.82642534,0.752393743,14.1523893
9/7/86,-147.8119965,68.22200012,1263,10.639,2.881,0.130462661,2.600517245,0.850589955,8.979974982
9/8/86,-147.8119965,68.22200012,1263,7.275,2.644,0.09441373,3.95927851,0.843038091,7.82043408
9/9/86,-147.8119965,68.22200012,1263,2.852,-3.707,1.915741166,3.423714764,0.865851602,8.14955724
9/10/86,-147.8119965,68.22200012,1263,0.49,-3.83,0.333023378,4.704666158,0.885498046,10.26624474
9/11/86,-147.8119965,68.22200012,1263,1.817,-0.286,2.75344704,5.835854623,0.98484761,2.50801848
9/12/86,-147.8119965,68.22200012,1263,1.91,-1.532,3.084755472,3.535863512,0.935969459,3.47917572
9/13/86,-147.8119965,68.22200012,1263,1.234,-4.916,0.63514733,3.225173421,0.856846557,12.47575579
9/14/86,-147.8119965,68.22200012,1263,3.312,-3.625,0.200844173,3.291289366,0.822841803,9.66189366
9/15/86,-147.8119965,68.22200012,1263,7.252,0.129,1.491737861,2.3553264,0.898631511,4.15490418
9/16/86,-147.8119965,68.22200012,1263,4.826,0.671,0.511551727,2.419548985,0.966207394,3.31138134
9/17/86,-147.8119965,68.22200012,1263,4.09,1.327,0.792217908,1.378982535,0.956929228,3.023996508
9/18/86,-147.8119965,68.22200012,1263,2.601,-0.139,2.652168794,3.0867105,0.924460442,3.531487842
9/19/86,-147.8119965,68.22200012,1263,1.488,-0.994,0.743294419,4.651568511,0.945451955,3.607987932
9/20/86,-147.8119965,68.22200012,1263,1.468,-3.5,7.798578084,4.202208899,0.973785242,1.469756502
9/21/86,-147.8119965,68.22200012,1263,-3.886,-8.531,4.537009764,3.210588948,0.925883443,8.101407618
9/22/86,-147.8119965,68.22200012,1263,-2.826,-9.377,0.230026442,2.247762964,0.881052045,8.0731107
9/23/86,-147.8119965,68.22200012,1263,-6.358,-11.798,0.806808809,4.219876551,0.888199135,6.653193768
9/24/86,-147.8119965,68.22200012,1263,-9.858,-12.497,0.326156623,4.558740749,0.867752607,7.894802358
9/25/86,-147.8119965,68.22200012,1263,-6.851,-13.856,0.10643004,2.800042167,0.864012844,8.261605728
9/26/86,-147.8119965,68.22200012,1263,-4.484,-12.41,0,1.96050704,0.785537264,9.278437608
9/27/86,-147.8119965,68.22200012,1263,-5.964,-10.814,0.092697134,3.502593079,0.814333561,8.054098848
9/28/86,-147.8119965,68.22200012,1263,-7.967,-13.494,0.175094604,2.856444681,0.788210277,8.859427848
9/29/86,-147.8119965,68.22200012,1263,-6.17,-14.576,0,1.758617757,0.789257954,8.06320278
9/30/86,-147.8119965,68.22200012,1263,-5.594,-13.976,0.12016283,1.96488843,0.858941186,7.86149964
10/1/86,-147.8119965,68.22200012,1263,-4.559,-11.71,1.587868092,3.342810319,0.934331147,3.778479144
10/2/86,-147.8119965,68.22200012,1263,-7.512,-14.255,0.054931637,2.588356173,0.855942377,7.63261578
10/3/86,-147.8119965,68.22200012,1263,-5.555,-15.019,0,2.028521557,0.717623134,7.34563728
10/4/86,-147.8119965,68.22200012,1263,-7.535,-11.956,7.97882148,3.69798052,0.889722968,3.07541061
10/5/86,-147.8119965,68.22200012,1263,-11.66,-14.951,0.597381768,4.383484295,0.888444103,4.815788958
10/6/86,-147.8119965,68.22200012,1263,-11.21,-21.079,0.04119876,2.141463217,0.834202481,6.52843467
10/7/86,-147.8119965,68.22200012,1263,-10.411,-17.973,0,1.640913881,0.788663996,5.37721704
10/8/86,-147.8119965,68.22200012,1263,-11.949,-18.864,0.048065213,3.478321647,0.856232084,4.775288922
10/9/86,-147.8119965,68.22200012,1263,-10.339,-16.521,0.793075716,3.961380322,0.915953162,3.669465528
10/10/86,-147.8119965,68.22200012,1263,-1.203,-10.354,10.5022458,5.344212803,0.976539052,1.16465679
10/11/86,-147.8119965,68.22200012,1263,-5.736,-24.03,1.586150964,4.973365477,0.840188059,4.636064448
10/12/86,-147.8119965,68.22200012,1263,-9.571,-26.12,1.057434566,2.100469877,0.857700673,3.991165848
10/13/86,-147.8119965,68.22200012,1263,-1.429,-9.013,2.969742996,1.871625559,0.983634037,1.628887248
10/14/86,-147.8119965,68.22200012,1263,-3.456,-10.628,0.394821302,2.190261929,0.972536207,2.34984384
10/15/86,-147.8119965,68.22200012,1263,-6.597,-11.036,2.156067065,2.913369876,0.947314851,1.958793552
10/16/86,-147.8119965,68.22200012,1263,-6.325,-15.614,1.812744259,3.676098694,0.927012758,2.560666248
10/17/86,-147.8119965,68.22200012,1263,-10.848,-15.439,0.461769278,4.149691769,0.911821582,2.11646232
10/18/86,-147.8119965,68.22200012,1263,-12.538,-22.42,0.037765498,2.10502614,0.854505825,3.54504582
10/19/86,-147.8119965,68.22200012,1263,-12.746,-20.389,0.034332293,2.256650535,0.806032345,3.32291502
10/20/86,-147.8119965,68.22200012,1263,-13.536,-18.712,0.175094626,4.336430416,0.843592284,2.87195454
10/21/86,-147.8119965,68.22200012,1263,-14.581,-19.337,0,2.857779836,0.799818081,2.96201394
10/22/86,-147.8119965,68.22200012,1263,-13.879,-21.704,0,2.179555285,0.761658594,2.46228588
10/23/86,-147.8119965,68.22200012,1263,-13.638,-23.205,0,1.710582367,0.820798191,2.53715634
10/24/86,-147.8119965,68.22200012,1263,-13.118,-21.329,0,1.878221224,0.778894915,2.1824442
10/25/86,-147.8119965,68.22200012,1263,-9.605,-16.864,0.058364856,1.931721099,0.852951675,1.456706556
10/26/86,-147.8119965,68.22200012,1263,-7.482,-16.305,0.006866453,2.871792766,0.886166727,1.886625828
10/27/86,-147.8119965,68.22200012,1263,-12.574,-22.186,0.027465818,2.0399864,0.753130937,1.908506808
10/28/86,-147.8119965,68.22200012,1263,-9.783,-21.688,0,3.333211239,0.737444012,1.505419272
10/29/86,-147.8119965,68.22200012,1263,-7.889,-16.933,0,3.642699337,0.798083078,1.513744308
10/30/86,-147.8119965,68.22200012,1263,-6.3,-17.169,0,1.998199288,0.797552077,0.9613125
10/31/86,-147.8119965,68.22200012,1263,-12.072,-20.338,0,1.525980759,0.797799793,1.1580183
11/1/86,-147.8119965,68.22200012,1263,-10.971,-19.519,0,2.120954423,0.796536563,1.02223134
11/2/86,-147.8119965,68.22200012,1263,-9.655,-17.345,0,1.38298146,0.647549015,0.98774964
11/3/86,-147.8119965,68.22200012,1263,-6.391,-11.609,2.457332942,2.713568089,0.871730306,0.28715607
11/4/86,-147.8119965,68.22200012,1263,-11.687,-24.689,0.301266,3.544545154,0.812222549,0.8524125
11/5/86,-147.8119965,68.22200012,1263,-20.84,-27.868,0,1.176480605,0.76184746,0.7739442
11/6/86,-147.8119965,68.22200012,1263,-17.223,-23.121,0,1.865550452,0.669761868,0.65486277
11/7/86,-147.8119965,68.22200012,1263,-16.99,-27.229,0,2.47043849,0.669079877,0.61919991
11/8/86,-147.8119965,68.22200012,1263,-20.192,-28.406,0,2.266749573,0.699247626,0.54855027
11/9/86,-147.8119965,68.22200012,1263,-17.368,-21.894,0,3.831540936,0.736014897,0.49927482
11/10/86,-147.8119965,68.22200012,1263,-16.908,-19.116,0.202560466,3.47551855,0.814256385,0.31584321
11/11/86,-147.8119965,68.22200012,1263,-13.98,-22.272,0.130462639,1.887843358,0.845677533,0.34661286
11/12/86,-147.8119965,68.22200012,1263,-13.07,-24.055,0,1.54008866,0.846153709,0.3126375
11/13/86,-147.8119965,68.22200012,1263,-13.043,-23.163,0,2.331068158,0.826597751,0.26443098
11/14/86,-147.8119965,68.22200012,1263,-7.632,-13.149,1.189613966,2.636972555,0.919953894,0.15620634
11/15/86,-147.8119965,68.22200012,1263,-7.296,-11.124,3.76367616,1.605453379,0.954069613,0.1101375
11/16/86,-147.8119965,68.22200012,1263,-11.444,-24.128,0.732135989,1.226273399,0.860752597,0.15435
11/17/86,-147.8119965,68.22200012,1263,-17.988,-24.355,0.013732906,2.976001257,0.785161835,0.149512608
11/18/86,-147.8119965,68.22200012,1263,-18.018,-24.407,0.051498403,6.135670134,0.794928894,0.11778759
11/19/86,-147.8119965,68.22200012,1263,-24.61,-28.625,0.051498432,4.743674386,0.759471341,0.107774982
11/20/86,-147.8119965,68.22200012,1263,-28.301,-36.593,0,1.911621175,0.716700731,0.0894375
11/21/86,-147.8119965,68.22200012,1263,-26.931,-32.217,0,3.596356506,0.736056799,0.0714375
11/22/86,-147.8119965,68.22200012,1263,-27.526,-36.181,0,2.688803246,0.733348175,0.058837536
11/23/86,-147.8119965,68.22200012,1263,-28.824,-38.125,0,1.120964687,0.684058073,0.045900036
11/24/86,-147.8119965,68.22200012,1263,-26.309,-31.173,0.089263886,3.331170833,0.739282098,0.03099375
11/25/86,-147.8119965,68.22200012,1263,-30.723,-38.559,0.020599358,3.851390026,0.724468493,0.0228375
11/26/86,-147.8119965,68.22200012,1263,-32.909,-43.405,0.175094633,1.536514628,0.690630367,0.015975
11/27/86,-147.8119965,68.22200012,1263,-33.657,-47.342,0.037765476,1.230449914,0.674729858,0.010575
11/28/86,-147.8119965,68.22200012,1263,-24.819,-41.793,0.50983434,3.020284141,0.700050408,0.005175
11/29/86,-147.8119965,68.22200012,1263,-21.079,-26.408,0.23689283,2.863414134,0.774975141,0.00264375
11/30/86,-147.8119965,68.22200012,1263,-19.308,-37.268,1.563835709,1.607571713,0.774684315,0.00050625
12/1/86,-147.8119965,68.22200012,1263,-26.517,-43.477,0.013732906,1.755788977,0.677078561,0
12/2/86,-147.8119965,68.22200012,1263,-16.106,-36.093,1.253127809,2.035376526,0.695662641,0
12/3/86,-147.8119965,68.22200012,1263,-13.871,-27.709,0.535583952,2.585372172,0.85802796,0
12/4/86,-147.8119965,68.22200012,1263,-13.114,-29.096,0.202560444,1.807082572,0.846995015,0
12/5/86,-147.8119965,68.22200012,1263,-14.635,-28.056,0.024032592,2.002928715,0.81804152,0
12/6/86,-147.8119965,68.22200012,1263,-12.333,-17.733,0.494384515,3.991225102,0.87410001,0
12/7/86,-147.8119965,68.22200012,1263,-18.525,-33.265,0,2.566905222,0.766909103,0
12/8/86,-147.8119965,68.22200012,1263,-14.918,-32.495,0,2.232371763,0.774513562,0
12/9/86,-147.8119965,68.22200012,1263,-7.079,-18.843,3.798008078,2.905389864,0.89735283,0
12/10/86,-147.8119965,68.22200012,1263,-6.349,-17.435,1.43079593,2.338439949,0.905034596,0
12/11/86,-147.8119965,68.22200012,1263,-4.581,-8.82,4.316423904,1.642908451,0.978494398,0
12/12/86,-147.8119965,68.22200012,1263,-6.443,-8.895,6.30340488,1.964423539,0.965709164,0
12/13/86,-147.8119965,68.22200012,1263,-5.568,-9.382,4.512978,3.714751531,0.961491865,0
12/14/86,-147.8119965,68.22200012,1263,-9.788,-15.377,1.798153596,1.07229929,0.918454827,0
12/15/86,-147.8119965,68.22200012,1263,-12.977,-15.914,1.832484996,1.964964365,0.905217001,0
12/16/86,-147.8119965,68.22200012,1263,-8.346,-12.552,1.490020164,2.141744645,0.945622023,0
12/17/86,-147.8119965,68.22200012,1263,-8.401,-20.254,0.387954518,3.117915642,0.904723292,0
12/18/86,-147.8119965,68.22200012,1263,-8.57,-23.747,0.326156515,1.81864877,0.876734769,0
12/19/86,-147.8119965,68.22200012,1263,-7.272,-13.905,1.555251912,2.018159009,0.943301132,0
12/20/86,-147.8119965,68.22200012,1263,-12.836,-14.347,0.391387961,3.32910744,0.914700857,0
12/21/86,-147.8119965,68.22200012,1263,-12.507,-22.758,0.382804848,2.242554136,0.87089657,0
12/22/86,-147.8119965,68.22200012,1263,-18.046,-29.036,0.010299679,2.78890808,0.761152648,0
12/23/86,-147.8119965,68.22200012,1263,-27.668,-31.456,0,2.403701426,0.681917214,0
1/1/87,-147.8119965,68.22200012,1263,-21.247,-28.903,2.853011765,3.232816973,0.791438332,0
1/2/87,-147.8119965,68.22200012,1263,-25.751,-31.336,0.595664863,2.201455405,0.751006721,0
1/3/87,-147.8119965,68.22200012,1263,-26.626,-39.543,0.42228702,2.110925749,0.708107414,0
1/4/87,-147.8119965,68.22200012,1263,-27.234,-36.677,0.405120881,3.083715087,0.705729153,0
1/5/87,-147.8119965,68.22200012,1263,-18.454,-27.744,1.095199502,2.585561405,0.804071798,0
1/6/87,-147.8119965,68.22200012,1263,-10.79,-27.722,1.108932278,2.137394921,0.849493684,0
1/7/87,-147.8119965,68.22200012,1263,-10.589,-35.664,1.642799628,4.266908162,0.834431955,0
1/8/87,-147.8119965,68.22200012,1263,-23.131,-45.64,1.129532112,3.325526666,0.730427663,0
1/9/87,-147.8119965,68.22200012,1263,-19.168,-24.093,1.774978956,2.998023183,0.815074552,0
1/10/87,-147.8119965,68.22200012,1263,-20.725,-36.198,0.563049036,3.009022519,0.744839991,0
1/11/87,-147.8119965,68.22200012,1263,-32.531,-38.884,0.164794968,3.050159836,0.685029849,0
1/12/87,-147.8119965,68.22200012,1263,-26.292,-36.827,0.013732906,2.743545104,0.675517603,0.00118125
1/13/87,-147.8119965,68.22200012,1263,-15.303,-26.063,0.024032592,3.151773407,0.704824673,0.00365625
1/14/87,-147.8119965,68.22200012,1263,-13.839,-19.409,0.051498396,2.798748147,0.851880822,0.00624375
1/15/87,-147.8119965,68.22200012,1263,-17.427,-27.931,0,2.405821456,0.786128996,0.011418732
1/16/87,-147.8119965,68.22200012,1263,-13.069,-17.37,1.155280529,3.588581409,0.873058673,0.0115875
1/17/87,-147.8119965,68.22200012,1263,-12.776,-21.647,0.041198717,3.074217051,0.888160405,0.02210625
1/18/87,-147.8119965,68.22200012,1263,-13.239,-27.481,0.175094604,2.836525868,0.829266624,0.029475036
1/19/87,-147.8119965,68.22200012,1263,-10.366,-22.43,3.697587864,2.017035486,0.878792184,0.024243714
1/20/87,-147.8119965,68.22200012,1263,-9.946,-15.473,1.740646332,2.901305141,0.916599144,0.037575036
1/21/87,-147.8119965,68.22200012,1263,-12.096,-21.924,0.192260714,2.177686051,0.887535558,0.058218732
1/22/87,-147.8119965,68.22200012,1263,-8.581,-11.397,0.741577032,2.474478717,0.950343395,0.052818732
1/23/87,-147.8119965,68.22200012,1263,-8.342,-14.088,0.236892715,2.222179838,0.934222337,0.076274964
1/24/87,-147.8119965,68.22200012,1263,-14.327,-23.507,0.010299679,2.717858868,0.852625728,0.108899856
1/25/87,-147.8119965,68.22200012,1263,-12.123,-20.444,0.951003857,1.457608822,0.896420943,0.088537518
1/26/87,-147.8119965,68.22200012,1263,-14.008,-22.725,1.967238756,2.277822345,0.863352616,0.150074928
1/27/87,-147.8119965,68.22200012,1263,-17.823,-33.215,0.20942694,6.41758009,0.777995635,0.190744092
1/28/87,-147.8119965,68.22200012,1263,-33.448,-39.467,0.102996835,9.053369977,0.695614733,0.19586286
1/29/87,-147.8119965,68.22200012,1263,-33.774,-39.807,0.102996842,5.798790844,0.692173719,0.25059366
1/30/87,-147.8119965,68.22200012,1263,-30.562,-37.51,0,2.811620552,0.670788165,0.33007482
1/31/87,-147.8119965,68.22200012,1263,-24.709,-37.047,0,2.603721278,0.670846813,0.371306088
2/1/87,-147.8119965,68.22200012,1263,-15.817,-25.429,0.294399367,2.703801889,0.816482757,0.371812392
2/2/87,-147.8119965,68.22200012,1263,-15.291,-30.63,0.187110871,1.343827322,0.806830319,0.456074712
2/3/87,-147.8119965,68.22200012,1263,-10.854,-28.468,1.052284118,1.742852557,0.854759214,0.364218408
2/4/87,-147.8119965,68.22200012,1263,-18.401,-31.522,0,2.82878751,0.769658213,0.6442875
2/5/87,-147.8119965,68.22200012,1263,-24.146,-35.414,0,1.532388649,0.740240097,0.72764964
2/6/87,-147.8119965,68.22200012,1263,-19.435,-32.281,0,2.248719117,0.666869271,0.866868912
2/7/87,-147.8119965,68.22200012,1263,-18.783,-25.96,0,2.021655592,0.770491463,0.87676884
2/8/87,-147.8119965,68.22200012,1263,-11.203,-24.013,0.133895902,2.182525044,0.861043524,0.764887788
2/9/87,-147.8119965,68.22200012,1263,-12.196,-18.186,1.314926287,3.232646575,0.890683704,0.736931304
2/10/87,-147.8119965,68.22200012,1263,-18.397,-40.896,0.738143352,3.454899503,0.714931276,1.293805512
2/11/87,-147.8119965,68.22200012,1263,-29.672,-41.329,0,1.164258943,0.562593472,1.418006988
2/12/87,-147.8119965,68.22200012,1263,-23.095,-39.159,0,3.202359447,0.612109877,1.29031902
2/13/87,-147.8119965,68.22200012,1263,-29.21,-34.335,0,5.444656094,0.703109849,1.68075036
2/14/87,-147.8119965,68.22200012,1263,-31.628,-34.798,0,4.296695073,0.706015426,1.83189384
2/15/87,-147.8119965,68.22200012,1263,-32.071,-35.977,0,4.626816098,0.70589811,1.98939402
2/16/87,-147.8119965,68.22200012,1263,-32.314,-36.402,0.765609797,4.10294498,0.712899351,1.35388188
2/17/87,-147.8119965,68.22200012,1263,-24.082,-45.586,0.83770753,1.959112236,0.71537139,2.07309474
2/18/87,-147.8119965,68.22200012,1263,-14.835,-23.998,1.574993009,2.967551588,0.819931502,1.489725
2/19/87,-147.8119965,68.22200012,1263,-11.602,-23.934,2.289962959,2.300693141,0.868402686,2.35355544
2/20/87,-147.8119965,68.22200012,1263,-12.268,-27.437,0.381088231,1.852246366,0.872552227,1.9260558
2/21/87,-147.8119965,68.22200012,1263,-12.284,-23.854,0.006866453,1.937222252,0.796138818,2.8797156
2/22/87,-147.8119965,68.22200012,1263,-12.221,-28.11,0.415420668,2.427085334,0.847234053,2.72401776
2/23/87,-147.8119965,68.22200012,1263,-10.127,-21.642,2.808380606,3.255208624,0.901198623,1.46379393
2/24/87,-147.8119965,68.22200012,1263,-9.804,-22.605,1.859093568,3.807039972,0.89587119,2.13806259
2/25/87,-147.8119965,68.22200012,1263,-21.776,-26.851,0.080680824,5.486811732,0.777201081,3.89559384
2/26/87,-147.8119965,68.22200012,1263,-14.373,-26.926,0.391388198,2.548521364,0.825084001,3.66834564
2/27/87,-147.8119965,68.22200012,1263,-15.545,-28.797,1.09519933,3.784439587,0.796699319,2.82937464
2/28/87,-147.8119965,68.22200012,1263,-27.783,-33.204,0.078964236,5.085416139,0.720920483,4.84014276
3/1/87,-147.8119965,68.22200012,1263,-25.746,-30.938,0.051498396,5.498605009,0.74405105,4.714144488
3/2/87,-147.8119965,68.22200012,1263,-24.349,-31.059,0.013732906,4.616645238,0.71727602,5.42142918
3/3/87,-147.8119965,68.22200012,1263,-25.132,-44.432,0,1.749566895,0.671331015,5.793749208
3/4/87,-147.8119965,68.22200012,1263,-21.33,-41.191,0,0.973989861,0.695393578,5.990284728
3/5/87,-147.8119965,68.22200012,1263,-19.976,-38.6,0,1.404486234,0.686726498,6.263386128
3/6/87,-147.8119965,68.22200012,1263,-16.312,-31.219,0,2.187003253,0.653429918,6.308548992
3/7/87,-147.8119965,68.22200012,1263,-13.906,-23.892,0,2.175607545,0.717809618,5.26893354
3/8/87,-147.8119965,68.22200012,1263,-12.795,-31.534,0,1.674608445,0.651477578,7.04806902
3/9/87,-147.8119965,68.22200012,1263,-8.06,-27.654,0,1.690994998,0.762637436,6.372401598
3/10/87,-147.8119965,68.22200012,1263,-6.945,-23.58,0,1.895303899,0.821411878,7.349119938
3/11/87,-147.8119965,68.22200012,1263,-6.07,-21.89,0,2.397951993,0.815490119,7.41841695
3/12/87,-147.8119965,68.22200012,1263,-13.882,-16.839,0.482368334,4.389674148,0.889171198,6.15588642
3/13/87,-147.8119965,68.22200012,1263,-15.427,-24.415,0.703811585,3.124185383,0.841858825,6.555714642
3/14/87,-147.8119965,68.22200012,1263,-17.878,-35.637,0.013732906,2.229422892,0.762586594,8.95320288
3/15/87,-147.8119965,68.22200012,1263,-11.279,-35.854,0,2.223961063,0.734146453,9.30864456
3/16/87,-147.8119965,68.22200012,1263,-18.52,-26.93,0,4.528925028,0.729149699,9.699415848
3/17/87,-147.8119965,68.22200012,1263,-22.547,-36.512,0,3.262372009,0.722399442,9.9375165
3/18/87,-147.8119965,68.22200012,1263,-23.849,-40.037,0.027465811,2.337142935,0.730438598,10.01700137
3/19/87,-147.8119965,68.22200012,1263,-27.261,-36.342,0.183677702,4.138134043,0.731525337,9.304478712
3/20/87,-147.8119965,68.22200012,1263,-20.166,-44.761,0.449752802,2.67613182,0.742248908,10.50462799
3/21/87,-147.8119965,68.22200012,1263,-8.962,-19.583,1.16214804,3.792134755,0.896598734,6.783299208
3/22/87,-147.8119965,68.22200012,1263,-3.17,-24.592,0.024032606,1.87618048,0.874172779,10.39883094
3/23/87,-147.8119965,68.22200012,1263,-6.635,-21.884,0.319290134,2.750885181,0.916696828,7.55364537
3/24/87,-147.8119965,68.22200012,1263,-4.485,-19.732,0.449753076,2.710770896,0.928118659,6.757714872
3/25/87,-147.8119965,68.22200012,1263,-3.227,-15.718,0.775909548,3.135324936,0.897268505,9.44229402
3/26/87,-147.8119965,68.22200012,1263,-5.434,-9.836,1.120950108,2.199411211,0.961834067,8.01073188
3/27/87,-147.8119965,68.22200012,1263,-5.624,-17.942,1.2393954,3.169731034,0.948637907,7.70501133
3/28/87,-147.8119965,68.22200012,1263,-7.752,-24.163,0,1.856863134,0.865908144,12.64336949
3/29/87,-147.8119965,68.22200012,1263,-7.858,-24.855,0.006866453,2.414011128,0.85898418,13.43520187
3/30/87,-147.8119965,68.22200012,1263,-8.566,-19.009,0.795651264,2.707362379,0.912649384,9.994443408
3/31/87,-147.8119965,68.22200012,1263,-8.301,-14.353,7.81058808,1.408977293,0.938431062,5.419457496
4/1/87,-147.8119965,68.22200012,1263,-8.163,-15.032,2.1200184,1.95329854,0.928170831,9.83092842
4/2/87,-147.8119965,68.22200012,1263,-10.207,-20.718,0.180244375,2.151130755,0.885078963,14.13483653
4/3/87,-147.8119965,68.22200012,1263,-19.229,-28.769,0.267791818,4.129508086,0.805368407,14.27214204
4/4/87,-147.8119965,68.22200012,1263,-21.734,-35.339,0.054931666,3.169369418,0.757808512,15.64081758
4/5/87,-147.8119965,68.22200012,1263,-11.682,-35.239,0.024032585,1.617156188,0.795222995,15.55402853
4/6/87,-147.8119965,68.22200012,1263,-7.263,-29.2,0.209426868,1.230978612,0.867576665,13.65839838
4/7/87,-147.8119965,68.22200012,1263,-6.768,-22.14,0.243759175,1.422551357,0.907111352,13.83322255
4/8/87,-147.8119965,68.22200012,1263,-9.304,-15.026,1.361275085,2.045883435,0.917583564,10.96295807
4/9/87,-147.8119965,68.22200012,1263,-9.355,-24.013,0.442886659,2.488851448,0.886033535,14.9493402
4/10/87,-147.8119965,68.22200012,1263,-6.863,-14.55,0.74844437,1.966023139,0.932003142,12.80475108
4/11/87,-147.8119965,68.22200012,1263,-9.594,-15.339,1.380158388,1.933339928,0.917321697,12.1171527
4/12/87,-147.8119965,68.22200012,1263,-9.601,-25.083,0.635147489,2.581671711,0.887069393,14.12656668
4/13/87,-147.8119965,68.22200012,1263,-6.862,-18.948,0.684929297,2.850615646,0.912942829,13.7931201
4/14/87,-147.8119965,68.22200012,1263,-5.332,-15.084,0.972891166,2.49980588,0.939453605,12.19055778
